Unnamed: 0,Review,Cleaned_Review,Relevance_Score
"Chất liệu:silicon
Màu sắc:hồng
Đúng với mô tả:đúng

Đẹp","cht liusilicon
mu schng
ng vi m tng

p","['cht', 'liusilicon', 'mu', 'schng', 'ng', 'vi', 'm', 'tng', 'p']",50
"Đúng với mô tả:xinh nha
Chất liệu:ko bt:))))
Màu sắc:bạc","ng vi m txinh nha
cht liuko bt
mu scbc","['ng', 'vi', 'm', 'txinh', 'nha', 'cht', 'liuko', 'bt', 'mu', 'scbc']",50
"Chất liệu:🫶🏻
Màu sắc:🫶🏻
Đúng với mô tả:🫶🏻

Hàng xinh cực nên mua nha hỡi các ng đẹp có ý định mua nhaᰔᩚᰔᩚ","cht liu
mu sc
ng vi m t

hng xinh cc nn mua nha hi cc ng p c  nh mua nha","['cht', 'liu', 'mu', 'sc', 'ng', 'vi', 'm', 't', 'hng', 'xinh', 'cc', 'nn', 'mua', 'nha', 'hi', 'cc', 'ng', 'p', 'c', 'nh', 'mua', 'nha']",50
Đồng hồ kém chất lượng ạ,ng h km cht lng,"['ng', 'h', 'km', 'cht', 'lng']",50
Dành cho con em xem dờ được hay,dnh cho con em xem d c hay,"['dnh', 'cho', 'con', 'em', 'xem', 'd', 'c', 'hay']",50
Chất liệu:giao hàng rất nhanh rất ok lần sau lại mua tiếp,cht liugiao hng rt nhanh rt ok ln sau li mua tip,"['cht', 'liugiao', 'hng', 'rt', 'nhanh', 'rt', 'ok', 'ln', 'sau', 'li', 'mua', 'tip']",50
"Chất liệu:tốtt
Màu sắc:rõ nét

Đẹp,xuất sắc luoonn","cht liuttt
mu scr nt

pxut sc luoonn","['cht', 'liuttt', 'mu', 'scr', 'nt', 'pxut', 'sc', 'luoonn']",50
"Chất liệu:ổn
Màu sắc:được
Đúng với mô tả:đúng

Được mà có hơi khó chỉnh lúc mới lấy mò 10 phút mới biết đè để chỉnh :)","cht liun
mu scc
ng vi m tng

c m c hi kh chnh lc mi ly m  pht mi bit   chnh ","['cht', 'liun', 'mu', 'scc', 'ng', 'vi', 'm', 'tng', 'c', 'm', 'c', 'hi', 'kh', 'chnh', 'lc', 'mi', 'ly', 'm', 'pht', 'mi', 'bit', 'chnh']",50
Đúng với mô tả:hop voi gia tien,ng vi m thop voi gia tien,"['ng', 'vi', 'm', 'thop', 'voi', 'gia', 'tien']",50
"Dựa
Tốt 
Trắng
Rất hài lòng","da
tt 
trng
rt hi lng","['da', 'tt', 'trng', 'rt', 'hi', 'lng']",50
Đúng với mô tả:ở ngoài nó cũng oke nhưng toii kh thích mấy =>>,ng vi m t ngoi n cng oke nhng toii kh thch my,"['ng', 'vi', 'm', 't', 'ngoi', 'n', 'cng', 'oke', 'nhng', 'toii', 'kh', 'thch', 'my']",50
Đẹp nhưng chưa biết xài làm sao,p nhng cha bit xi lm sao,"['p', 'nhng', 'cha', 'bit', 'xi', 'lm', 'sao']",50
"Màu sắc:bạc hay sao ý 🥲
Chất liệu:ko biết
Đúng với mô tả:👍

Nhẫn mua đẹp lắm, nên mua nhaa 
Hình ảnh mang tính chất nhận xu","mu scbc hay sao  
cht liuko bit
ng vi m t

nhn mua p lm nn mua nhaa 
hnh nh mang tnh cht nhn xu","['mu', 'scbc', 'hay', 'sao', 'cht', 'liuko', 'bit', 'ng', 'vi', 'm', 't', 'nhn', 'mua', 'p', 'lm', 'nn', 'mua', 'nhaa', 'hnh', 'nh', 'mang', 'tnh', 'cht', 'nhn', 'xu']",50
"Tiền nào của đó sản phẩm OK 
MN nên mua nhé","tin no ca  sn phm ok 
mn nn mua nh","['tin', 'no', 'ca', 'sn', 'phm', 'ok', 'mn', 'nn', 'mua', 'nh']",50
"Chất liệu:ko biết
Đúng với mô tả:yes

Tưởng đơn 0₫ thì ko giao định đặt thử ai zè giao thật","cht liuko bit
ng vi m tyes

tng n  th ko giao nh t th ai z giao tht","['cht', 'liuko', 'bit', 'ng', 'vi', 'm', 'tyes', 'tng', 'n', 'th', 'ko', 'giao', 'nh', 't', 'th', 'ai', 'z', 'giao', 'tht']",50
"Đúng với mô tả:dung
Màu sắc:OK
Chất liệu:OK

Nên mua","ng vi m tdung
mu scok
cht liuok

nn mua","['ng', 'vi', 'm', 'tdung', 'mu', 'scok', 'cht', 'liuok', 'nn', 'mua']",50
"Chất liệu:10đ
Đúng với mô tả:Đúngg
Màu sắc:10₫

10₫","cht liu
ng vi m tngg
mu sc

","['cht', 'liu', 'ng', 'vi', 'm', 'tngg', 'mu', 'sc']",50
Nhìn chung sản phẩm đẹp hơn so với giá tiền,nhn chung sn phm p hn so vi gi tin,"['nhn', 'chung', 'sn', 'phm', 'p', 'hn', 'so', 'vi', 'gi', 'tin']",50
Giá rẻ chất lượng tốt 👍,gi r cht lng tt,"['gi', 'r', 'cht', 'lng', 'tt']",50
Mua cho con chơi thì OK,mua cho con chi th ok,"['mua', 'cho', 'con', 'chi', 'th', 'ok']",50
"Đúng với mô tả:t
Màu sắc:d
Chất liệu:t

Fsdftrrghuddgh
Cghdgkj","ng vi m tt
mu scd
cht liut

fsdftrrghuddgh
cghdgkj","['ng', 'vi', 'm', 'tt', 'mu', 'scd', 'cht', 'liut', 'fsdftrrghuddgh', 'cghdgkj']",50
"Chất liệu:nhựa
Đúng với mô tả:đúng
Màu sắc:trắng

Nói chung hàng khuyến mại thì không mong chờ gì.","cht liunha
ng vi m tng
mu sctrng

ni chung hng khuyn mi th khng mong ch g","['cht', 'liunha', 'ng', 'vi', 'm', 'tng', 'mu', 'sctrng', 'ni', 'chung', 'hng', 'khuyn', 'mi', 'th', 'khng', 'mong', 'ch', 'g']",50
"Màu sắc:trắng
Đúng với mô tả:đúng
Chất liệu:nhựa

thấy cũng dùng đc lên màn hình được hình ảnh chỉ nhận xu","mu sctrng
ng vi m tng
cht liunha

thy cng dng c ln mn hnh c hnh nh ch nhn xu","['mu', 'sctrng', 'ng', 'vi', 'm', 'tng', 'cht', 'liunha', 'thy', 'cng', 'dng', 'c', 'ln', 'mn', 'hnh', 'c', 'hnh', 'nh', 'ch', 'nhn', 'xu']",50
Đồng hồ đẹp dễ dùng trẻ em rất thích,ng h p d dng tr em rt thch,"['ng', 'h', 'p', 'd', 'dng', 'tr', 'em', 'rt', 'thch']",50
Hàng tốt chất lượng nên mua mọi ng nên mua đánh giá lấy xu nhé !!,hng tt cht lng nn mua mi ng nn mua nh gi ly xu nh,"['hng', 'tt', 'cht', 'lng', 'nn', 'mua', 'mi', 'ng', 'nn', 'mua', 'nh', 'gi', 'ly', 'xu', 'nh']",50
"Chất liệu:dẻo tốt nên mua
Màu sắc:đen","cht liudo tt nn mua
mu scen","['cht', 'liudo', 'tt', 'nn', 'mua', 'mu', 'scen']",50
Đồ rẻ pake là đúng nên kh có ý kiến gì ☺️☺️,r pake l ng nn kh c  kin g,"['r', 'pake', 'l', 'ng', 'nn', 'kh', 'c', 'kin', 'g']",50
"Màu sắc:hồng

Dùng ổn nha","mu schng

dng n nha","['mu', 'schng', 'dng', 'n', 'nha']",50
Sản phẩm tốt nên mua thử 1 lầm,sn phm tt nn mua th  lm,"['sn', 'phm', 'tt', 'nn', 'mua', 'th', 'lm']",50
"Chất liệu:không biết
Màu sắc:hồng
Đúng với mô tả:đúng

Sản phẩm đúng giá tiền , mẫu ảnh để nhận xu","cht liukhng bit
mu schng
ng vi m tng

sn phm ng gi tin  mu nh  nhn xu","['cht', 'liukhng', 'bit', 'mu', 'schng', 'ng', 'vi', 'm', 'tng', 'sn', 'phm', 'ng', 'gi', 'tin', 'mu', 'nh', 'nhn', 'xu']",50
rỉ=))) đeo vào thâm ngón tay t r shop ơi=)),r eo vo thm ngn tay t r shop i,"['r', 'eo', 'vo', 'thm', 'ngn', 'tay', 't', 'r', 'shop', 'i']",50
"Màu sắc:hồng
Chất liệu:cao su

Nhận đc mỗi cái đồng hồ, k hộp, k nhãn mác. Chán","mu schng
cht liucao su

nhn c mi ci ng h k hp k nhn mc chn","['mu', 'schng', 'cht', 'liucao', 'su', 'nhn', 'c', 'mi', 'ci', 'ng', 'h', 'k', 'hp', 'k', 'nhn', 'mc', 'chn']",50
Tốc độ giao hàng ok,tc  giao hng ok,"['tc', 'giao', 'hng', 'ok']",50
"Đúng với mô tả:chuẩn

Phù hợp với giá tiền","ng vi m tchun

ph hp vi gi tin","['ng', 'vi', 'm', 'tchun', 'ph', 'hp', 'vi', 'gi', 'tin']",50
Hàng đẹp đúng với mô tả,hng p ng vi m t,"['hng', 'p', 'ng', 'vi', 'm', 't']",50
Chất liệu:nhưng ko biết cách sử dụng,cht liunhng ko bit cch s dng,"['cht', 'liunhng', 'ko', 'bit', 'cch', 's', 'dng']",50
Đồng hồ thể thao nữ cũng OK,ng h th thao n cng ok,"['ng', 'h', 'th', 'thao', 'n', 'cng', 'ok']",50
Đúng với mô tả:đẹp đúng với hình ảnh,ng vi m tp ng vi hnh nh,"['ng', 'vi', 'm', 'tp', 'ng', 'vi', 'hnh', 'nh']",50
"Chất liệu:bình thường
Màu sắc:đẹp","cht liubnh thng
mu scp","['cht', 'liubnh', 'thng', 'mu', 'scp']",50
Làm màu với xem giờ,lm mu vi xem gi,"['lm', 'mu', 'vi', 'xem', 'gi']",50
Đúng với mô tả:đúng với mô tả,ng vi m tng vi m t,"['ng', 'vi', 'm', 'tng', 'vi', 'm', 't']",50
Sản phẩm OK con tôi nó 😊,sn phm ok con ti n,"['sn', 'phm', 'ok', 'con', 'ti', 'n']",50
"Đúng với mô tả:giống như quảng cáo
Màu sắc:ok
Chất liệu:nhựa

Mình đặt 2 cái nhưng 1 cái bị hư. Kg hài lòng","ng vi m tging nh qung co
mu scok
cht liunha

mnh t  ci nhng  ci b h kg hi lng","['ng', 'vi', 'm', 'tging', 'nh', 'qung', 'co', 'mu', 'scok', 'cht', 'liunha', 'mnh', 't', 'ci', 'nhng', 'ci', 'b', 'h', 'kg', 'hi', 'lng']",50
"Chất liệu:tuyệt
Màu sắc:bạc

Rất rẻ và chất lượng","cht liutuyt
mu scbc

rt r v cht lng","['cht', 'liutuyt', 'mu', 'scbc', 'rt', 'r', 'v', 'cht', 'lng']",50
Đúng với mô tả:tạm ok,ng vi m ttm ok,"['ng', 'vi', 'm', 'ttm', 'ok']",50
Nhẫn đẹp và chất lượng,nhn p v cht lng,"['nhn', 'p', 'v', 'cht', 'lng']",50
Sản phẩm đẹp chất lượng,sn phm p cht lng,"['sn', 'phm', 'p', 'cht', 'lng']",50
"Màu sắc:hường
Đúng với mô tả:đúng
Chất liệu:cao su và nhựa

ok nhưng hơi tù","mu schng
ng vi m tng
cht liucao su v nha

ok nhng hi t","['mu', 'schng', 'ng', 'vi', 'm', 'tng', 'cht', 'liucao', 'su', 'v', 'nha', 'ok', 'nhng', 'hi', 't']",50
"Chất liệu:tốt
Màu sắc:bạc
Đúng với mô tả:đúng

Chất liệu:tốt
Màu sắc:bạc
Đúng với mô tả:đúng","cht liutt
mu scbc
ng vi m tng

cht liutt
mu scbc
ng vi m tng","['cht', 'liutt', 'mu', 'scbc', 'ng', 'vi', 'm', 'tng', 'cht', 'liutt', 'mu', 'scbc', 'ng', 'vi', 'm', 'tng']",50
"Đúng với mô tả:giống

Tốt","ng vi m tging

tt","['ng', 'vi', 'm', 'tging', 'tt']",50
"Màu sắc:đẹp
Đúng với mô tả:đúng","mu scp
ng vi m tng","['mu', 'scp', 'ng', 'vi', 'm', 'tng']",50
"Chất liệu:sắt
Đúng với mô tả:ok
Màu sắc:bạc trắng","cht liust
ng vi m tok
mu scbc trng","['cht', 'liust', 'ng', 'vi', 'm', 'tok', 'mu', 'scbc', 'trng']",50
Dong hồ đẹp chất tốt,dong h p cht tt,"['dong', 'h', 'p', 'cht', 'tt']",50
"[QC] Rinh ngay co hoi tro thanh TY PHU chi voi tam ve xo so 10.000d! BINGO18 - Xo so quay nhanh 10 phut/1 ky quay, 96 ky/ngay. Truy cap https://km.vtmoney.vn/314y/vietlottsms. De duoc tu van vui long lien he 1900599822 (1.500d/phut). Tu choi QC, soan TC3 gui 199.",qc rinh ngay co hoi tro thanh ty phu chi voi tam ve xo so d bingo  xo so quay nhanh  phut ky quay  kyngay truy cap httpskmvtmoneyvnyvietlottsms de duoc tu van vui long lien he  dphut tu choi qc soan tc gui,"['qc', 'rinh', 'ngay', 'co', 'hoi', 'tro', 'thanh', 'ty', 'phu', 'chi', 'voi', 'tam', 've', 'xo', 'so', 'd', 'bingo', 'xo', 'so', 'quay', 'nhanh', 'phut', 'ky', 'quay', 'kyngay', 'truy', 'cap', 'httpskmvtmoneyvnyvietlottsms', 'de', 'duoc', 'tu', 'van', 'vui', 'long', 'lien', 'he', 'dphut', 'tu', 'choi', 'qc', 'soan', 'tc', 'gui']",50
"Màu sắc:đẹp
Đúng với mô tả:tốt","mu scp
ng vi m ttt","['mu', 'scp', 'ng', 'vi', 'm', 'ttt']",50
"Đúng với mô tả:sản phẩm tốt nhưng ngâm nước là nó hẹo 😁😁
Màu sắc:đúng","ng vi m tsn phm tt nhng ngm nc l n ho 
mu scng","['ng', 'vi', 'm', 'tsn', 'phm', 'tt', 'nhng', 'ngm', 'nc', 'l', 'n', 'ho', 'mu', 'scng']",50
"Màu sắc:cx oki
Đúng với mô tả:đẹp
Chất liệu:tốt","mu sccx oki
ng vi m tp
cht liutt","['mu', 'sccx', 'oki', 'ng', 'vi', 'm', 'tp', 'cht', 'liutt']",50
Nhẫn đẹp lắm luôn ủng hộ shop,nhn p lm lun ng h shop,"['nhn', 'p', 'lm', 'lun', 'ng', 'h', 'shop']",50
"Đúng với mô tả:đúng với mô tả
Màu sắc:đen","ng vi m tng vi m t
mu scen","['ng', 'vi', 'm', 'tng', 'vi', 'm', 't', 'mu', 'scen']",50
"Chất liệu:okie
Đúng với mô tả:đúng
Màu sắc:okie","cht liuokie
ng vi m tng
mu scokie","['cht', 'liuokie', 'ng', 'vi', 'm', 'tng', 'mu', 'scokie']",50
"Đúng với mô tả:đúng
Màu sắc:đúng
Chất liệu:đúng","ng vi m tng
mu scng
cht liung","['ng', 'vi', 'm', 'tng', 'mu', 'scng', 'cht', 'liung']",50
"Màu sắc:đen
Đúng với mô tả:tạm
Chất liệu:cao su","mu scen
ng vi m ttm
cht liucao su","['mu', 'scen', 'ng', 'vi', 'm', 'ttm', 'cht', 'liucao', 'su']",50
"Đúng với mô tả:ok
Màu sắc:đẹp","ng vi m tok
mu scp","['ng', 'vi', 'm', 'tok', 'mu', 'scp']",50
"Đúng với mô tả:Tốt so với giá

Lúc đầu chưa biết hơi khó chỉnh. 
Dùng được. Sản phẩm tuy ít chức năng nhưng rất bắt mắt.","ng vi m ttt so vi gi

lc u cha bit hi kh chnh 
dng c sn phm tuy t chc nng nhng rt bt mt","['ng', 'vi', 'm', 'ttt', 'so', 'vi', 'gi', 'lc', 'u', 'cha', 'bit', 'hi', 'kh', 'chnh', 'dng', 'c', 'sn', 'phm', 'tuy', 't', 'chc', 'nng', 'nhng', 'rt', 'bt', 'mt']",50
"Chất liệu:tốt

Tốt rất hài lòng","cht liutt

tt rt hi lng","['cht', 'liutt', 'tt', 'rt', 'hi', 'lng']",50
"Chất liệu:nhôm
Đúng với mô tả:đúng với hình ảnh","cht liunhm
ng vi m tng vi hnh nh","['cht', 'liunhm', 'ng', 'vi', 'm', 'tng', 'vi', 'hnh', 'nh']",50
"Chất liệu:đẹp
Đúng với mô tả:đúng
Màu sắc:màu đen","cht liup
ng vi m tng
mu scmu en","['cht', 'liup', 'ng', 'vi', 'm', 'tng', 'mu', 'scmu', 'en']",50
"Chất liệu:ok
Màu sắc:dung
Đúng với mô tả:tot","cht liuok
mu scdung
ng vi m ttot","['cht', 'liuok', 'mu', 'scdung', 'ng', 'vi', 'm', 'ttot']",50
Dùng đc Bền bỉ 👽👽👽👽,dng c bn b,"['dng', 'c', 'bn', 'b']",50
sản phẩm này cũng OK,sn phm ny cng ok,"['sn', 'phm', 'ny', 'cng', 'ok']",50
"Màu sắc:ok
Chất liệu:ok
Đúng với mô tả:ok

Ok","mu scok
cht liuok
ng vi m tok

ok","['mu', 'scok', 'cht', 'liuok', 'ng', 'vi', 'm', 'tok', 'ok']",50
"Đúng với mô tả:ok
Màu sắc:đen
Chất liệu:nhựa","ng vi m tok
mu scen
cht liunha","['ng', 'vi', 'm', 'tok', 'mu', 'scen', 'cht', 'liunha']",50
"Màu sắc:bạc
Chất liệu:hk bt
Đúng với mô tả:đúm","mu scbc
cht liuhk bt
ng vi m tm","['mu', 'scbc', 'cht', 'liuhk', 'bt', 'ng', 'vi', 'm', 'tm']",50
"Đúng với mô tả:chưa mua đã xước
Màu sắc:bạc
Chất liệu:nhôm

Cũng được","ng vi m tcha mua  xc
mu scbc
cht liunhm

cng c","['ng', 'vi', 'm', 'tcha', 'mua', 'xc', 'mu', 'scbc', 'cht', 'liunhm', 'cng', 'c']",50
"Đúng với mô tả:đúng nha

Hàng okela nha","ng vi m tng nha

hng okela nha","['ng', 'vi', 'm', 'tng', 'nha', 'hng', 'okela', 'nha']",50
"Màu sắc:hong
Đúng với mô tả:dung như hình ảnh","mu schong
ng vi m tdung nh hnh nh","['mu', 'schong', 'ng', 'vi', 'm', 'tdung', 'nh', 'hnh', 'nh']",50
"Sản phẩm phù hợp với giá tiền
Chỉ cho trẻ con nghịch thôi. K xem được giờ","sn phm ph hp vi gi tin
ch cho tr con nghch thi k xem c gi","['sn', 'phm', 'ph', 'hp', 'vi', 'gi', 'tin', 'ch', 'cho', 'tr', 'con', 'nghch', 'thi', 'k', 'xem', 'c', 'gi']",50
"Màu sắc:đen
Chất liệu:tb

Ta.m","mu scen
cht liutb

tam","['mu', 'scen', 'cht', 'liutb', 'tam']",50
"Đúng với mô tả:đẹp
Màu sắc:đen","ng vi m tp
mu scen","['ng', 'vi', 'm', 'tp', 'mu', 'scen']",50
"Chất liệu:ok
Màu sắc:ok
Đúng với mô tả:ok","cht liuok
mu scok
ng vi m tok","['cht', 'liuok', 'mu', 'scok', 'ng', 'vi', 'm', 'tok']",50
"Đúng với mô tả:đúng
Màu sắc:ok
Chất liệu:đc","ng vi m tng
mu scok
cht liuc","['ng', 'vi', 'm', 'tng', 'mu', 'scok', 'cht', 'liuc']",50
"Chất liệu:ok
Màu sắc:OK
Đúng với mô tả:OK","cht liuok
mu scok
ng vi m tok","['cht', 'liuok', 'mu', 'scok', 'ng', 'vi', 'm', 'tok']",50
"Chất liệu:ik
Đúng với mô tả:đg
Màu sắc:tạ","cht liuik
ng vi m tg
mu sct","['cht', 'liuik', 'ng', 'vi', 'm', 'tg', 'mu', 'sct']",50
"Chất liệu:ok
Đúng với mô tả:ok
Màu sắc:ok","cht liuok
ng vi m tok
mu scok","['cht', 'liuok', 'ng', 'vi', 'm', 'tok', 'mu', 'scok']",50
"Màu sắc:đc
Chất liệu:hsa
Đúng với mô tả:đc","mu scc
cht liuhsa
ng vi m tc","['mu', 'scc', 'cht', 'liuhsa', 'ng', 'vi', 'm', 'tc']",50
"Màu sắc:ok
Chất liệu:ok
Đúng với mô tả:ok","mu scok
cht liuok
ng vi m tok","['mu', 'scok', 'cht', 'liuok', 'ng', 'vi', 'm', 'tok']",50
"Đúng với mô tả:đúng mô tả
Màu sắc:màu đen

Sản phẩm hơi khó chỉnh giờ ,shop nhắn tin mấy ngày không trả lời","ng vi m tng m t
mu scmu en

sn phm hi kh chnh gi shop nhn tin my ngy khng tr li","['ng', 'vi', 'm', 'tng', 'm', 't', 'mu', 'scmu', 'en', 'sn', 'phm', 'hi', 'kh', 'chnh', 'gi', 'shop', 'nhn', 'tin', 'my', 'ngy', 'khng', 'tr', 'li']",50
Chất liệu:hàng khá đẹp giao đúng mẫu,cht liuhng kh p giao ng mu,"['cht', 'liuhng', 'kh', 'p', 'giao', 'ng', 'mu']",50
"Màu sắc:ok
Đúng với mô tả:uk","mu scok
ng vi m tuk","['mu', 'scok', 'ng', 'vi', 'm', 'tuk']",50
"Đúng với mô tả:đúng
Màu sắc:bạc","ng vi m tng
mu scbc","['ng', 'vi', 'm', 'tng', 'mu', 'scbc']",50
"Đúng với mô tả:Đúng
Màu sắc:đen","ng vi m tng
mu scen","['ng', 'vi', 'm', 'tng', 'mu', 'scen']",50
Sản phẩm ok bạn nhá,sn phm ok bn nh,"['sn', 'phm', 'ok', 'bn', 'nh']",50
Jfjfj có một cái này em có nhu cầu inbox em xin lỗi truyền hình như là em mua được chưa tơt,jfjfj c mt ci ny em c nhu cu inbox em xin li truyn hnh nh l em mua c cha tt,"['jfjfj', 'c', 'mt', 'ci', 'ny', 'em', 'c', 'nhu', 'cu', 'inbox', 'em', 'xin', 'li', 'truyn', 'hnh', 'nh', 'l', 'em', 'mua', 'c', 'cha', 'tt']",50
Không ra gì chỉ lừa khách hàng thôi khách hàng chị bị lừa một lần thôi k có lần hai,khng ra g ch la khch hng thi khch hng ch b la mt ln thi k c ln hai,"['khng', 'ra', 'g', 'ch', 'la', 'khch', 'hng', 'thi', 'khch', 'hng', 'ch', 'b', 'la', 'mt', 'ln', 'thi', 'k', 'c', 'ln', 'hai']",50
"Minh hoạ nhận xu, mình k có hàng nên chưa test vì shopee lm mất đơn",minh ho nhn xu mnh k c hng nn cha test v shopee lm mt n,"['minh', 'ho', 'nhn', 'xu', 'mnh', 'k', 'c', 'hng', 'nn', 'cha', 'test', 'v', 'shopee', 'lm', 'mt', 'n']",50
"Chất liệu:tốt
Đúng với mô tả:đúng
Màu sắc:hồng

Tốt","cht liutt
ng vi m tng
mu schng

tt","['cht', 'liutt', 'ng', 'vi', 'm', 'tng', 'mu', 'schng', 'tt']",50
"Màu sắc:hồng
Chất liệu:ok

Mong nó bền","mu schng
cht liuok

mong n bn","['mu', 'schng', 'cht', 'liuok', 'mong', 'n', 'bn']",50
"Màu sắc:hồng

Chất lượng OK,với giá 15.900d","mu schng

cht lng okvi gi d","['mu', 'schng', 'cht', 'lng', 'okvi', 'gi', 'd']",50
"Đúng với mô tả:đ
Màu sắc:bạc

Nhẫn đẹp","ng vi m t
mu scbc

nhn p","['ng', 'vi', 'm', 't', 'mu', 'scbc', 'nhn', 'p']",50
"Chất liệu:nhựa
Màu sắc:đen

hàng chất lượng","cht liunha
mu scen

hng cht lng","['cht', 'liunha', 'mu', 'scen', 'hng', 'cht', 'lng']",50
"Chất liệu:tốt
Màu sắc:đẹp

🌸🌸🌸năm mới tết đến
💸💸💸tiền đầy túi
❤❤❤tim đầy tình
⛽⛽⛽xăng đầy bình
🍚🍚🍚gạo đầy lu
🍙🍙🍙muối đầy hủ
💰💰💰vàng bạc đầy tủ
👮🏻👮🏻👮🏻sức khoẻ đầy đủ
🎉🎉🎉chúc mừng năm mới.
     .+””-.,_,.-“”+.
  #”-. Happy_.-“#
  *’++.New .+”+*
      +-.Year.-+
           “-._.-“
“-..-*”-..2024.-*”-..-“
🌺Cung chúc tân niên,🎉
🌹Sức khoẻ vô biên,💪
🌸thành Công liên miên,♐
🌞Hạnh phúc triền miên 💖
🍀Túi luôn đầy tiền 💰 ,💵
💐Sung sướng như tiên,😇
✨✨✨chúc mừng năm Mới.😘
.:!|!:.__.:!|!:.__.:!|!:.
    “::Nam Moi 2024 ::”
          __”‘-!|!-“”-!|!-‘”__
💖Chúc bạn một Năm Mới…💖
💖Ấm áp bên cạnh nửa trái tim…💖
💖Vui vẻ bên cạnh nữa còn lại trọn vẹn…..💖
💖Hạnh phúc bên cạnh một bờ vai ai đó….💖
💖Một đêm cho ngày mai và một khắc cho mãi mãi….💖
╔╗╔╗🌟° 🔷
║╚╝║°:2024:°
║╔╗ A P P Y 💫
╚╝╚╝ . .. .
╔╗╔╗🌟° 🔴
║ \ ║.°:2024:°
║║\ E W .. ..💮
╚╝╚╝ . .. .
\””\/””/ 💥° 💨
  \ / °:2024:°
   / E A R ! ! !
 /../ .. .. .. .💫
An Khang – Thinh vuong!🌻🌻🌻🌻","cht liutt
mu scp

nm mi tt n
tin y ti
tim y tnh
xng y bnh
go y lu
mui y h
vng bc y t
sc kho y 
chc mng nm mi
     
   happy
  new 
      year
           

cung chc tn nin
sc kho v bin
thnh cng lin min
hnh phc trin min 
ti lun y tin  
sung sng nh tin
chc mng nm mi

    nam moi  
          
chc bn mt nm mi
m p bn cnh na tri tim
vui v bn cnh na cn li trn vn
hnh phc bn cnh mt b vai ai 
mt m cho ngy mai v mt khc cho mi mi
 

 a p p y 
   
 
  
 e w  
   
  
    
    e a r   
     
an khang  thinh vuong","['cht', 'liutt', 'mu', 'scp', 'nm', 'mi', 'tt', 'n', 'tin', 'y', 'ti', 'tim', 'y', 'tnh', 'xng', 'y', 'bnh', 'go', 'y', 'lu', 'mui', 'y', 'h', 'vng', 'bc', 'y', 't', 'sc', 'kho', 'y', 'chc', 'mng', 'nm', 'mi', 'happy', 'new', 'year', 'cung', 'chc', 'tn', 'nin', 'sc', 'kho', 'v', 'bin', 'thnh', 'cng', 'lin', 'min', 'hnh', 'phc', 'trin', 'min', 'ti', 'lun', 'y', 'tin', 'sung', 'sng', 'nh', 'tin', 'chc', 'mng', 'nm', 'mi', 'nam', 'moi', 'chc', 'bn', 'mt', 'nm', 'mi', 'm', 'p', 'bn', 'cnh', 'na', 'tri', 'tim', 'vui', 'v', 'bn', 'cnh', 'na', 'cn', 'li', 'trn', 'vn', 'hnh', 'phc', 'bn', 'cnh', 'mt', 'b', 'vai', 'ai', 'mt', 'm', 'cho', 'ngy', 'mai', 'v', 'mt', 'khc', 'cho', 'mi', 'mi', 'a', 'p', 'p', 'y', 'e', 'w', 'e', 'a', 'r', 'an', 'khang', 'thinh', 'vuong']",0
"Chất liệu:rất tốt
Đúng với mô tả:đúng

Đẹp","cht liurt tt
ng vi m tng

p","['cht', 'liurt', 'tt', 'ng', 'vi', 'm', 'tng', 'p']",50
"Đúng với mô tả:dkcj
Màu sắc:dkendkejdiw
Chất liệu:kabdjwkcuehdkứohsuaiqhjxkskxnkbkvkabsk","ng vi m tdkcj
mu scdkendkejdiw
cht liukabdjwkcuehdkohsuaiqhjxkskxnkbkvkabsk","['ng', 'vi', 'm', 'tdkcj', 'mu', 'scdkendkejdiw', 'cht', 'liukabdjwkcuehdkohsuaiqhjxkskxnkbkvkabsk']",50
"Đúng với mô tả:đúng
Màu sắc:trắng
Chất liệu:khong biết

Nhấn đại vô mua 2 chiếc nhẫn 0 đ:)) ai dè giao thật mà chiếc kia bị móp , túi đựng thì shop cắt ra dán vô tại có lổ cắt:))))","ng vi m tng
mu sctrng
cht liukhong bit

nhn i v mua  chic nhn   ai d giao tht m chic kia b mp  ti ng th shop ct ra dn v ti c l ct","['ng', 'vi', 'm', 'tng', 'mu', 'sctrng', 'cht', 'liukhong', 'bit', 'nhn', 'i', 'v', 'mua', 'chic', 'nhn', 'ai', 'd', 'giao', 'tht', 'm', 'chic', 'kia', 'b', 'mp', 'ti', 'ng', 'th', 'shop', 'ct', 'ra', 'dn', 'v', 'ti', 'c', 'l', 'ct']",50
"Màu sắc:màu Hồng
Chất liệu:mềm

OK lắm shop","mu scmu hng
cht liumm

ok lm shop","['mu', 'scmu', 'hng', 'cht', 'liumm', 'ok', 'lm', 'shop']",50
"Màu sắc:đúng vs mô tả
Chất liệu:silicol
Đúng với mô tả:đẹp , nhưng chỉnh giờ hơi khó vs t ko bt có cần sạc ko","mu scng vs m t
cht liusilicol
ng vi m tp  nhng chnh gi hi kh vs t ko bt c cn sc ko","['mu', 'scng', 'vs', 'm', 't', 'cht', 'liusilicol', 'ng', 'vi', 'm', 'tp', 'nhng', 'chnh', 'gi', 'hi', 'kh', 'vs', 't', 'ko', 'bt', 'c', 'cn', 'sc', 'ko']",50
